BVDID,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date
FR775558463,2010-12-31,2010,U2,12,289311000.0,189391000.0,2016.0,68333000.0,20170000.0,98480000.0,298210000.0,9309000.0,326330000.0,18811000.0,53329000.0,379659000.0,83166000.0,-29837000.0,118412000.0,,,,-16438000.0,3732000.0,0.49,52.96,,Societe Nationale Maritime Corse Mediterranee,France,FR,C,Bankruptcy,2015-11-20,Public limited companies,Corporate,Very large company,Unlisted,,
FR775558463,2009-12-31,2009,U2,12,308930000.0,196735000.0,2007.0,,19402000.0,105821000.0,314397000.0,8662000.0,342011000.0,18952000.0,55843000.0,397853000.0,148106000.0,-92263000.0,145143000.0,,,,-8023000.0,11379000.0,0.3,51.54,,Societe Nationale Maritime Corse Mediterranee,France,FR,C,Bankruptcy,2015-11-20,Public limited companies,Corporate,Very large company,Unlisted,,
FR775558463,2008-12-31,2008,U2,12,362057000.0,219230000.0,2204.0,73755000.0,14963000.0,149316000.0,252858000.0,3956000.0,291683000.0,34869000.0,57347000.0,349028000.0,109982000.0,-52635000.0,165020000.0,,,,-2848000.0,12115000.0,0.41,54.16,,Societe Nationale Maritime Corse Mediterranee,France,FR,C,Bankruptcy,2015-11-20,Public limited companies,Corporate,Very large company,Unlisted,,
FR775558463,2007-12-31,2007,U2,12,309137000.0,222172000.0,2345.0,68993000.0,11389000.0,112096000.0,201545000.0,1266000.0,296564000.0,93753000.0,96949000.0,393517000.0,103996000.0,-7047000.0,95865000.0,,,,-31599000.0,-20210000.0,0.83,47.96,92.16,Societe Nationale Maritime Corse Mediterranee,France,FR,C,Bankruptcy,2015-11-20,Public limited companies,Corporate,Very large company,Unlisted,,
GB02831581,2017-03-31,2017,U1,12,,,,,,,,,,,3.0,3.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2016-03-31,2016,U1,12,,,,,,,,,,,4.0,4.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2015-03-31,2015,U1,12,,,,,,,,,,,4.0,4.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2014-03-31,2014,U1,12,,,,,,,,,,,4.0,4.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2013-03-31,2013,U1,12,,,,,,,,,,,4.0,4.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2012-03-31,2012,U1,12,,,,,,,,,,,,,,,,,,,,,,,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2011-03-31,2011,U1,12,,,,,,,,,,,3.0,3.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2010-03-31,2010,U1,12,,,,,,,,,,,3.0,3.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2009-03-31,2009,U1,12,,,,,,,,,,,3.0,3.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2008-03-31,2008,U1,12,,,,,,,,,,,4.0,4.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02831581,2007-03-31,2007,U1,12,,,,,,,,,,,4.0,4.0,,,,,,,,,,100.0,,Forensic8 Limited,United Kingdom,GB,C,Active (dormant),,Private limited companies,Corporate,Small company,Unlisted,,
GB02904587,2012-03-31,2012,C2,12,7556210468.0,,35253.0,,1652921040.0,2012512274.0,51675657630.0,83904621.0,54116083473.0,2356521222.0,3219540184.0,57335623657.0,5134962824.0,-1915422641.0,5870926217.0,,,,2801215714.0,4454136754.0,0.6,17.8,21.65,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2011-03-31,2011,C2,12,6808546152.0,,35606.0,,1439637691.0,1964069045.0,44828120286.0,80420359.0,46904324761.0,1995784116.0,2139634617.0,49043959377.0,6268257262.0,-4128622646.0,5599975407.0,,,,2297077291.0,3736714982.0,0.32,17.76,21.59,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2010-03-31,2010,C2,12,6710106160.0,,37153.0,,1340897261.0,1962453158.0,41169929402.0,80925903.0,43352680853.0,2101825548.0,3909170724.0,47261851577.0,6218930885.0,-2309760161.0,5199489296.0,,,,2226586315.0,3567483576.0,0.61,15.59,18.47,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2009-03-31,2009,C2,12,6637694928.0,,36138.0,,1243490251.0,1784419286.0,37633359635.0,78660995.0,39728112710.0,2016092080.0,3500953055.0,43229065765.0,5958839765.0,-2457886709.0,5810138158.0,,,,2663698354.0,3907188605.0,0.57,18.05,22.03,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2008-03-31,2008,C2,12,7495225492.0,,34770.0,,1504075451.0,1931655429.0,39542344822.0,93061525.0,41429984665.0,1794578318.0,2077535656.0,43507520322.0,9489760329.0,-7412224673.0,6834991703.0,,,,1759365850.0,3263441301.0,0.21,20.7,26.11,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2007-03-31,2007,C2,12,8520188000.0,,33446.0,,1596708000.0,205984000.0,41614390000.0,110270000.0,43713929000.0,1989269000.0,1282071000.0,44996000000.0,7611564000.0,-6329492000.0,5750355000.0,,,,2273030000.0,3869738000.0,0.16,18.49,23.0,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2017-03-31,2017,U2,12,7919229765.0,,38529.0,,1764617311.0,2514725263.0,73037685197.0,,74993323787.0,1955638590.0,2098904550.0,77092228337.0,9664046089.0,-7565141539.0,6584410334.0,,,,2469299471.0,4233916781.0,0.2,8.41,9.19,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2016-03-31,2016,U2,12,8192695246.0,,37481.0,,2374565932.0,2440350391.0,74017636423.0,,76041773606.0,2024137183.0,2587100336.0,78628873942.0,8548184339.0,-5961084003.0,6660676416.0,,,,1971003582.0,4345569514.0,0.27,10.71,12.0,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2015-03-31,2015,U2,12,8927587689.0,,35457.0,,2382524172.0,2641135341.0,74375471672.0,,76466370484.0,2090898812.0,1487014221.0,77953384704.0,9502584862.0,-8015570641.0,6227301921.0,,,,2367392668.0,4749916840.0,0.13,11.28,12.71,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2014-03-31,2014,U2,12,7984729316.0,,35141.0,,1934923824.0,2305492516.0,60123865038.0,,61561478434.0,1437613396.0,1755071266.0,63316549700.0,4553045953.0,-2797974687.0,7491040081.0,,,,2334462055.0,4269385879.0,0.34,15.79,18.75,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02904587,2013-03-31,2013,U2,12,7635989669.0,,35190.0,,1760788833.0,2100900962.0,54808833365.0,,55909474003.0,1100640639.0,1173859222.0,57083333226.0,3665652944.0,-2491793721.0,6457406667.0,,,,2592174037.0,4352962870.0,0.27,16.77,20.15,Network Rail Infrastructure Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2017-03-31,2017,C1,12,37640510.0,,38.0,,92016.0,5462743.0,103664.0,,231081005.0,230977341.0,257892705.0,488973710.0,28183792.0,229708913.0,33019892.0,,,37640510.0,15889709.0,15981725.0,9.15,83.89,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2016-03-31,2016,C1,12,199681133.0,,36.0,,127774.0,5215949.0,198618.0,,202132869.0,201934251.0,306289908.0,508422778.0,27303080.0,278986828.0,,,5437339.0,194243795.0,163363052.0,163490825.0,11.22,87.61,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2015-03-31,2015,C1,12,102203684.0,,43.0,,145813.0,4353747.0,354903.0,,555771909.0,555417006.0,202004210.0,757776119.0,23166333.0,178837877.0,118672263.0,,100418.0,102103266.0,78751228.0,78897040.0,8.46,92.59,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2014-03-31,2014,C1,12,26315205.0,,28.0,,88116.0,2847464.0,439371.0,,833057733.0,832618362.0,148348183.0,981405917.0,25377317.0,122970867.0,157594295.0,,624052.0,25691153.0,12357923.0,12446038.0,5.61,95.5,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2013-03-31,2013,C1,12,17799201.0,,20.0,,40152.0,1635609.0,101561.0,,595694584.0,595593023.0,123805539.0,719500123.0,16095098.0,107710441.0,,,3252322.0,14546879.0,18875042.0,18915194.0,7.41,97.76,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2012-03-31,2012,C1,12,13550596.0,,11.0,,45548.0,1467132.0,43151.0,,479831351.0,479788200.0,109199467.0,589030818.0,29862853.0,79336614.0,,,4166464.0,9384133.0,19234535.0,19280083.0,3.42,94.93,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2011-03-31,2011,C1,3,8155304.0,,13.0,,5210333.0,2152094.0,28883368.0,,448541720.0,419658351.0,152911950.0,601453669.0,94918677.0,57993273.0,,,,,-7249159.0,-2038826.0,1.57,84.22,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2010-12-31,2010,C1,12,894088226.0,,853.0,,84749918.0,61923628.0,36170891.0,,479235035.0,443064144.0,193145532.0,672380567.0,79599371.0,113546161.0,,,,,530272278.0,615022197.0,2.33,78.92,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2009-12-31,2009,C1,12,604136040.0,,1372.0,,161994796.0,82065372.0,3658878988.0,,3733187496.0,74308508.0,418420979.0,4151608474.0,384470647.0,33950332.0,-1078316504.0,,1985082655.0,-1380946615.0,-1382857727.0,-1220862931.0,1.0,26.57,36.18,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2008-12-31,2008,C1,12,447909537.0,,1485.0,,185616394.0,83904476.0,6628034597.0,278738839.0,6906773437.0,,423817115.0,7330590552.0,463726735.0,-39909620.0,316972464.0,,,,19588186.0,205204580.0,0.83,-44.22,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB02966054,2007-12-31,2007,C1,12,429369000.0,,1590.0,,118536000.0,112139000.0,8806752000.0,367039000.0,9173791000.0,,1077981000.0,10251771000.0,857376000.0,220604000.0,,,,,-307022000.0,-188487000.0,1.21,-36.72,,London & Continental Railways Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GB03273685,2016-03-31,2016,C2,12,1142498931.0,,13.0,,,,,,290210669.0,290210669.0,15668845930.0,15959056599.0,10158638485.0,5510207445.0,,,,,672013545.0,,1.54,34.92,53.65,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2015-03-31,2015,C2,12,1754566733.0,,56.0,,687796.0,,1238032.0,687796.0,210878150.0,208952322.0,47417870949.0,47628749099.0,41694860807.0,5723010142.0,,,,,669500297.0,670188093.0,1.14,11.16,12.56,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2014-03-31,2014,C2,15,2258175602.0,,1117.0,,965651.0,53110822.0,844945.0,965651.0,80631885.0,78821289.0,48107300066.0,48187931951.0,43884024038.0,4223276029.0,,,,,1273694085.0,1274659737.0,1.1,8.83,9.69,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2012-12-31,2012,C2,12,2092159626.0,,1359.0,,1913597.0,50590723.0,4664393.0,1315598.0,57407913.0,51427922.0,58080183479.0,58137591392.0,54671588650.0,3408594828.0,,,,,671074582.0,672988179.0,1.06,5.29,5.59,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2011-12-31,2011,C2,12,2174027829.0,,1364.0,,21269482.0,47557606.0,30231342.0,1433898.0,122956724.0,91291484.0,65984863341.0,66107820065.0,62952408782.0,3032454559.0,,,,,955573296.0,976842778.0,1.05,3.79,3.94,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2010-12-31,2010,C2,12,824204661.0,,1324.0,,351173694.0,,49047259.0,,10572435242.0,10523387983.0,67009676719.0,77582111961.0,74263403492.0,-7253726773.0,,,,,468816882.0,819990576.0,0.9,1.91,1.95,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2009-12-31,2009,C2,12,,,4546.0,,26867978.0,159746430.0,173798719.0,60481055.0,3705532589.0,3471252815.0,94599227454.0,98304760043.0,97118634373.0,-2519406919.0,881359611.0,,,,-1748891769.0,-1722023791.0,0.97,1.21,1.22,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2008-12-31,2008,C2,12,,,5276.0,,24197171.0,171160941.0,207823321.0,67982528.0,3823467259.0,3547661410.0,105478610667.0,109302077927.0,59642569657.0,45836041011.0,4699698147.0,,,,-1783048675.0,-1758851504.0,1.77,-0.39,,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2007-12-31,2007,C2,12,,,6334.0,,49809000.0,215841000.0,250408000.0,130376000.0,8694204000.0,8313420000.0,140082364000.0,148776569000.0,74110658000.0,65971707000.0,8401880000.0,,,,-1550354000.0,-1500545000.0,1.89,1.52,2.0,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2017-12-31,2017,U2,12,42499349.0,,4.0,,64217.0,283907.0,149840.0,,149840.0,,177742882.0,177892722.0,114538578.0,63204304.0,,,7886.0,42491462.0,38974166.0,39038383.0,1.55,35.61,55.31,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03273685,2016-12-31,2016,U2,9,60640561.0,,10.0,,44348.0,,219408.0,,219408.0,,870249235.0,870468642.0,19478271.0,850770964.0,,,,,10046073.0,10090421.0,44.68,80.66,,Landmark Mortgages Limited,United Kingdom,GB,B,Active,,Private limited companies,Bank,Very large company,Delisted,,
GB03938288,2017-03-31,2017,C1,12,710738933.0,,456.0,,4426103.0,16306695.0,465906.0,,300159657.0,299693752.0,28303180420.0,28603340078.0,24528180616.0,3774999804.0,,,,,-31681578.0,-27255475.0,1.15,13.86,16.09,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2016-03-31,2016,C1,12,911747292.0,,1992.0,,26693309.0,84128202.0,20367880.0,39723692.0,380284773.0,320193201.0,38415973079.0,38796257852.0,34220063208.0,4195909871.0,,,,,423677214.0,450370523.0,1.12,11.36,12.82,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2015-03-31,2015,C1,12,1112165585.0,,1993.0,,21596784.0,94090447.0,21596784.0,51859793.0,191344753.0,117888176.0,43321635106.0,43512979859.0,39025388285.0,4296246821.0,,,,,504016661.0,525613445.0,1.11,10.08,11.21,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2014-03-31,2014,C1,15,1290230864.0,,2248.0,,22209980.0,99462086.0,25589760.0,48403272.0,73993032.0,,42359864142.0,42433857174.0,38771383147.0,3588480995.0,,,,,385174169.0,407384149.0,1.09,8.01,8.7,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2012-12-31,2012,C1,12,1119095502.0,,2424.0,,12677581.0,91254662.0,29660755.0,55255116.0,88503866.0,3587995.0,45911499941.0,46000003807.0,42761360321.0,3150139620.0,,,,,235731242.0,248408823.0,1.07,6.67,7.14,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2011-12-31,2011,C1,12,1250956213.0,,1029.0,,2150846.0,92964365.0,28558462.0,39790660.0,44151023228.0,44082674106.0,3767685582.0,47918708810.0,33736983028.0,-29969297446.0,,,,,519190443.0,521341289.0,0.11,6.09,6.48,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2010-12-31,2010,C1,12,1397437188.0,,975.0,,468232.0,42609075.0,22006885.0,3862911.0,3595550399.0,3569680603.0,49500156319.0,53095706718.0,34473433938.0,15026722381.0,,,,,1265981168.0,1266449400.0,1.44,4.87,5.11,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2009-12-31,2009,C1,12,,,817.0,,449673.0,43505889.0,16862748.0,,16862748.0,,55511715629.0,55528578377.0,52320384425.0,3191331204.0,1248630255.0,,,,-1033798850.0,-1033349177.0,1.06,2.82,2.9,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2008-12-31,2008,C1,12,,,2420.0,,19797685.0,89770457.0,17912191.0,,58451566048.0,58433653856.0,127166085.0,58578732132.0,57173201224.0,-57046035139.0,2747897773.0,,,,-1148579998.0,-1128782312.0,,2.07,2.12,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB03938288,2007-12-31,2007,C1,12,,,2862.0,,30756675.0,143848696.0,144937428.0,55797508.0,233124708.0,32389773.0,70594734341.0,70827859050.0,67142773906.0,3451960435.0,3639222314.0,,,,-718971298.0,-688214623.0,1.05,2.33,2.38,Bradford & Bingley Plc,United Kingdom,GB,B,Active,,Public limited companies,Bank,Very large company,Delisted,,
GB04975343,2017-03-31,2017,U1,12,30146419.0,,142.0,,4129088.0,7314717.0,8075308.0,594030.0,8669338.0,,10175377.0,18844715.0,8940728.0,1234650.0,14281170.0,,13661516.0,16484903.0,2837365.0,6966453.0,1.14,52.56,,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2016-03-31,2016,U1,12,27112052.0,,150.0,,2897046.0,7748650.0,8347036.0,154340.0,8501376.0,,13569310.0,22070686.0,8152213.0,5417097.0,15020363.0,,11790599.0,15321453.0,4355690.0,7252737.0,1.66,63.06,,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2015-03-31,2015,U1,12,22444148.0,,111.0,,1665841.0,6967370.0,6426763.0,184329.0,6611092.0,,11885109.0,18496201.0,7539616.0,4345493.0,13063991.0,,9937272.0,12506876.0,4430780.0,6096621.0,1.58,59.24,,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2014-03-31,2014,U1,12,14017636.0,,70.0,,1194994.0,3314598.0,4351466.0,115878.0,4467344.0,,5668373.0,10135718.0,3215619.0,2452754.0,7582777.0,,6746282.0,7271354.0,3073185.0,4268179.0,1.76,67.06,,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2013-03-31,2013,U1,12,,,,,,,3311342.0,,3323246.0,11904.0,2338922.0,5662168.0,2452543.0,-113621.0,,,,,,,0.95,54.89,,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2012-03-31,2012,U1,12,,,,,,,2733159.0,,2745328.0,12169.0,3268161.0,6013489.0,2580428.0,687733.0,,,,,,,1.27,33.1,49.48,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2011-03-31,2011,U1,12,,,,,,,1879960.0,,1891459.0,11499.0,2226592.0,4118050.0,1882994.0,343598.0,,,,,,,1.18,51.86,,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2010-03-31,2010,U1,12,,,,,,,1537930.0,,1549341.0,11411.0,1112676.0,2662017.0,1247489.0,-134812.0,,,,,,,0.89,42.92,75.19,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2009-03-31,2009,U1,12,,,,,231524.0,,908497.0,,935517.0,27021.0,775545.0,1711062.0,610238.0,165307.0,,,,,,,1.27,54.68,,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2008-03-31,2008,U1,12,,,,,169930.0,,686722.0,,718162.0,31440.0,999721.0,1717883.0,943726.0,55995.0,,,,,,,1.06,45.07,82.03,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB04975343,2007-03-31,2007,U1,12,,,,,185000.0,,596000.0,,596000.0,,725000.0,1321000.0,791000.0,-65500.0,,,,,,,0.92,40.14,67.0,Metronet (Uk) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
GB05158565,2009-12-31,2009,U1,12,10507740.0,,78.0,,1479425.0,3248889.0,2315817.0,,2315817.0,,8469596.0,10785413.0,16000499.0,-7530903.0,,,9272263.0,1235477.0,-3612001.0,-2132575.0,0.33,,,Modec Limited,United Kingdom,GB,C,Dissolved,2014-09-25,Private limited companies,Corporate,Large company,Unlisted,,
GB05158565,2008-12-31,2008,U1,12,2532847.0,,70.0,,1375363.0,2810433.0,3515399.0,,3515399.0,,2463712.0,5979110.0,6338402.0,-3874690.0,-3104780.0,,2326490.0,206357.0,-7300004.0,-5924641.0,0.18,,,Modec Limited,United Kingdom,GB,C,Dissolved,2014-09-25,Private limited companies,Corporate,Large company,Unlisted,,
GB05158565,2007-12-31,2007,U1,15,1201688.0,,55.0,,1139086.0,3700327.0,4359010.0,,4359010.0,,4967339.0,9326349.0,15099350.0,-10132011.0,-9194341.0,,3142352.0,-1940665.0,-14033754.0,-12894668.0,0.09,,,Modec Limited,United Kingdom,GB,C,Dissolved,2014-09-25,Private limited companies,Corporate,Large company,Unlisted,,
GB05590066,2007-12-31,2007,U1,12,194123611.0,,623.0,,14278718.0,28783348.0,106450757.0,-79282815.0,27197883.0,29940.0,110579773.0,137777655.0,145928174.0,-35348401.0,,,213070268.0,-18946656.0,-38262120.0,-23983402.0,0.12,-58.1,,Ldv Group Limited,United Kingdom,GB,C,Dissolved,2015-06-20,Private limited companies,Corporate,Very large company,Unlisted,,
GB08680755,2017-03-27,2017,C1,12,11386731899.0,,161136.0,,154913599.0,6494723514.0,2401743165.0,1028486525.0,3542047024.0,111817335.0,1693566713.0,5235613736.0,2348164025.0,-654597313.0,7060798770.0,,,,269060461.0,423974060.0,0.71,,,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
GB08680755,2016-03-27,2016,C1,12,11703308172.0,,161396.0,,344103321.0,6902307793.0,2532701650.0,831161331.0,3478985783.0,115122802.0,1796421750.0,5275407532.0,2518785707.0,-722363957.0,7947268613.0,,,,697062242.0,1041165563.0,0.7,,,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
GB08680755,2015-03-29,2015,C1,12,12831515864.0,,160518.0,,416804171.0,7371793902.0,2661769211.0,663035018.0,3432100352.0,107296123.0,1811653773.0,5243754125.0,2707163724.0,-895509952.0,8612577276.0,,,,818476837.0,1235281008.0,0.66,,,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
GB08680755,2014-03-31,2014,C1,12,13068883493.0,,166813.0,,330735576.0,6375712811.0,2400850583.0,473169145.0,2940408256.0,66388528.0,1589703478.0,4530111734.0,2339290312.0,-749586834.0,8803118806.0,,,,2008554736.0,2339290312.0,0.67,63.98,,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
GB08680755,2017-03-26,2017,C1,12,11386731899.0,11386731899.0,158955.0,57073431.0,350593934.0,6494723514.0,2401743165.0,1028486525.0,8013575641.0,4583345952.0,1693566713.0,9707142354.0,2348164025.0,-654597313.0,7255314341.0,5367232057.0,57073431.0,11329658468.0,255083294.0,605677229.0,0.71,59.97,,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
GB08680755,2016-03-27,2016,C1,12,11703308172.0,11703308172.0,156535.0,58193944.0,344103321.0,6902307793.0,2530171478.0,831161331.0,7818229868.0,4456897059.0,1796421750.0,9614651617.0,2518785707.0,-722363957.0,7634792435.0,6389948271.0,58193944.0,11645114228.0,174581832.0,518685153.0,0.7,58.78,,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
GB08680755,2015-03-29,2015,C1,12,12831515864.0,12831515864.0,160518.0,59150427.0,383789979.0,7371793902.0,2659018028.0,663035018.0,8063716338.0,4741663292.0,1811653773.0,9875370111.0,2693407811.0,-881754038.0,8342961376.0,6513424675.0,59150427.0,12772365438.0,299878908.0,683668888.0,0.66,55.66,,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
GB08680755,2014-03-30,2014,C1,12,13043535146.0,11413998550.0,166251.0,56732015.0,330735576.0,6357606849.0,2400850583.0,473169145.0,5020179777.0,2146160049.0,1589703478.0,6609883255.0,2339290312.0,-749586834.0,8781391651.0,7491040219.0,56732015.0,12986803131.0,1983206389.0,2313941965.0,0.67,43.85,78.08,Royal Mail Plc,United Kingdom,GB,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
